835	4 
836	22 
837	2 
838	9 
839	15 
840	17 
841	8 
842	5 
843	16 
844	7 
845	5 
846	8 
847	5 
848	10 
849	4 
850	17 
851	7 
852	15 
853	13 
854	7 
855	21 
856	18 
857	5 
858	14 
859	2 
860	5 
861	18 
862	20 
863	5 
864	17 
865	5 
866	5 
867	16 
868	16 
869	18 
870	5 
871	5 
872	9 
873	15 
874	13 
875	13 
876	20 
877	15 
878	18 
879	21 
880	1 
881	6 
882	15 
883	11 
884	14 
885	18 
886	6 
887	16 
888	8 
889	21 
890	9 
891	20 
892	15 
893	18 
894	4 
895	17 
896	15 
897	5 
898	17 
899	9 
900	17 
901	11 
902	5 
903	3 
904	17 
905	3 
906	21 
907	10 
908	16 
909	22 
910	3 
911	2 
912	10 
913	1 
914	15 
915	1 
916	14 
917	7 
918	8 
919	9 
920	7 
921	5 
922	18 
923	7 
924	22 
925	20 
926	9 
927	5 
928	20 
929	22 
930	22 
931	22 
932	15 
933	10 
934	21 
935	19 
936	5 
937	14 
938	17 
939	9 
940	17 
941	7 
942	15 
943	12 
944	12 
945	5 
946	1 
947	1 
948	7 
949	17 
950	18 
951	6 
952	18 
953	8 
954	7 
955	5 
956	22 
957	14 
958	21 
959	10 
960	5 
961	17 
962	8 
963	4 
964	9 
965	14 
966	22 
967	5 
968	1 
969	21 
970	5 
971	12 
972	1 
973	9 
974	21 
975	16 
976	18 
977	13 
978	3 
979	5 
980	22 
981	13 
982	22 
983	7 
984	8 
985	18 
986	4 
987	2 
988	11 
989	16 
990	15 
991	7 
992	2 
993	9 
994	19 
995	10 
996	8 
997	13 
998	19 
999	6 
1000	9 
1001	21 
1002	8 
1003	2 
1004	22 
1005	14 
1006	7 
1007	15 
1008	15 
1009	20 
1010	19 
1011	22 
1012	18 
1013	20 
1014	14 
1015	13 
1016	7 
1017	19 
1018	15 
1019	19 
1020	6 
1021	5 
1022	9 
1023	21 
1024	15 
1025	18 
1026	3 
1027	7 
1028	13 
1029	10 
1030	7 
1031	13 
1032	10 
1033	6 
1034	22 
1035	3 
1036	12 
1037	8 
1038	5 
1039	17 
1040	2 
1041	7 
1042	5 
1043	12 
1044	6 
1045	8 
1046	3 
1047	5 
1048	15 
1049	17 
1050	18 
1051	4 
1052	4 
1053	3 
1054	13 
1055	8 
1056	15 
1057	14 
1058	2 
1059	7 
1060	19 
1061	3 
1062	18 
1063	4 
1064	4 
1065	15 
1066	3 
1067	3 
1068	4 
1069	18 
1070	18 
1071	5 
1072	16 
1073	9 
1074	18 
1075	18 
1076	13 
1077	16 
1078	8 
1079	16 
1080	2 
1081	11 
1082	18 
1083	11 
1084	19 
1085	22 
1086	14 
1087	13 
1088	16 
1089	22 
1090	21 
1091	18 
1092	18 
1093	19 
1094	17 
1095	9 
1096	7 
1097	21 
1098	13 
1099	17 
1100	21 
1101	11 
1102	19 
1103	9 
1104	7 
1105	5 
1106	16 
1107	6 
1108	18 
1109	21 
1110	5 
1111	7 
1112	3 
1113	9 
1114	1 
1115	7 
1116	22 
1117	21 
1118	12 
1119	6 
1120	15 
1121	19 
1122	4 
1123	6 
1124	3 
1125	9 
1126	3 
1127	9 
1128	5 
1129	9 
1130	5 
1131	7 
1132	20 
1133	5 
1134	10 
1135	22 
1136	21 
1137	15 
1138	5 
1139	11 
1140	11 
1141	4 
1142	21 
1143	17 
1144	20 
1145	20 
1146	6 
1147	6 
1148	7 
1149	7 
1150	18 
1151	17 
1152	6 
1153	17 
1154	8 
1155	3 
1156	9 
1157	2 
1158	7 
1159	8 
1160	20 
1161	15 
1162	18 
1163	10 
1164	3 
1165	7 
1166	9 
1167	2 
1168	13 
1169	7 
1170	8 
1171	16 
1172	8 
1173	15 
1174	17 
1175	2 
1176	10 
1177	4 
1178	16 
1179	21 
1180	5 
1181	3 
1182	2 
1183	6 
1184	5 
1185	16 
1186	17 
1187	18 
1188	21 
1189	15 
1190	11 
1191	22 
1192	14 
1193	2 
1194	21 
1195	16 
1196	9 
1197	5 
1198	22 
1199	12 
1200	6 
1201	5 
1202	2 
1203	7 
1204	7 
1205	7 
1206	1 
1207	6 
1208	9 
1209	4 
1210	8 
1211	6 
1212	8 
1213	21 
1214	17 
1215	22 
1216	15 
1217	4 
1218	6 
1219	20 
1220	18 
1221	9 
1222	21 
1223	7 
1224	22 
1225	20 
1226	1 
1227	5 
1228	9 
1229	13 
1230	20 
1231	10 
1232	18 
1233	1 
1234	5 
1235	17 
1236	15 
1237	15 
1238	18 
1239	22 
1240	7 
1241	8 
1242	5 
1243	10 
1244	14 
1245	14 
1246	7 
1247	17 
1248	22 
1249	9 
1250	11 
1251	7 
1252	16 
1253	22 
1254	5 
1255	2 
1256	17 
1257	12 
1258	13 
1259	16 
1260	15 
1261	18 
1262	6 
1263	6 
1264	21 
1265	5 
1266	22 
1267	15 
1268	2 
1269	7 
1270	5 
1271	19 
1272	15 
1273	13 
1274	13 
1275	5 
1276	21 
1277	7 
1278	17 
1279	7 
1280	10 
1281	4 
1282	5 
1283	21 
1284	21 
1285	16 
1286	21 
1287	5 
1288	15 
1289	5 
1290	10 
1291	3 
1292	1 
1293	18 
1294	1 
1295	9 
1296	18 
1297	16 
1298	17 
1299	22 
1300	15 
1301	3 
1302	9 
1303	18 
1304	14 
1305	5 
1306	21 
1307	7 
1308	6 
1309	13 
1310	1 
1311	15 
1312	10 
1313	21 
1314	3 
1315	6 
1316	8 
1317	15 
1318	13 
1319	4 
1320	8 
1321	16 
1322	5 
1323	18 
1324	5 
1325	9 
1326	14 
1327	21 
1328	14 
1329	16 
1330	5 
1331	15 
1332	21 
1333	8 
1334	20 
1335	2 
1336	6 
1337	18 
1338	10 
1339	7 
1340	18 
1341	15 
1342	2 
1343	17 
1344	2 
1345	1 
1346	12 
1347	17 
1348	22 
1349	18 
1350	6 
1351	2 
1352	9 
1353	18 
1354	2 
1355	21 
1356	5 
1357	7 
1358	1 
1359	10 
1360	17 
1361	15 
1362	17 
1363	6 
1364	6 
1365	6 
1366	17 
1367	18 
1368	2 
1369	21 
1370	9 
1371	18 
1372	22 
1373	17 
1374	6 
1375	15 
1376	5 
1377	9 
1378	7 
1379	16 
1380	21 
1381	2 
1382	15 
1383	9 
1384	21 
1385	4 
1386	15 
1387	2 
1388	21 
1389	7 
1390	21 
1391	5 
1392	21 
1393	5 
1394	1 
1395	5 
1396	22 
1397	11 
1398	5 
1399	1 
1400	14 
1401	22 
1402	8 
1403	10 
1404	6 
1405	18 
1406	12 
1407	9 
1408	8 
1409	8 
1410	2 
1411	14 
1412	9 
1413	11 
1414	1 
1415	8 
1416	3 
1417	21 
1418	22 
1419	15 
1420	18 
1421	15 
1422	15 
1423	15 
1424	16 
1425	9 
1426	5 
1427	3 
1428	9 
1429	3 
1430	5 
1431	17 
1432	7 
1433	21 
1434	17 
1435	22 
1436	19 
1437	3 
1438	20 
1439	10 
1440	11 
1441	6 
1442	9 
1443	18 
1444	6 
1445	1 
1446	9 
1447	22 
1448	16 
1449	17 
1450	11 
1451	5 
1452	5 
1453	22 
1454	5 
1455	10 
1456	14 
1457	1 
1458	11 
1459	9 
1460	6 
1461	4 
1462	10 
1463	18 
1464	6 
1465	15 
1466	1 
1467	21 
1468	20 
1469	13 
1470	6 
1471	17 
1472	18 
1473	11 
1474	6 
1475	5 
1476	19 
1477	9 
1478	3 
1479	10 
1480	11 
1481	16 
1482	8 
1483	5 
1484	9 
1485	7 
1486	17 
1487	6 
1488	18 
1489	18 
1490	10 
1491	21 
1492	17 
1493	7 
1494	15 
1495	16 
1496	2 
1497	7 
1498	17 
1499	6 
1500	18 
1501	8 
1502	8 
1503	1 
1504	11 
1505	3 
1506	20 
1507	15 
1508	3 
1509	10 
1510	18 
1511	10 
1512	5 
1513	5 
1514	20 
1515	13 
1516	22 
1517	16 
1518	10 
1519	12 
1520	1 
1521	15 
1522	1 
1523	22 
1524	5 
1525	17 
1526	16 
1527	5 
1528	17 
1529	5 
1530	17 
1531	11 
1532	5 
1533	7 
1534	11 
1535	4 
1536	8 
1537	21 
1538	18 
1539	17 
1540	9 
1541	20 
1542	5 
1543	20 
1544	9 
1545	22 
1546	20 
1547	5 
1548	21 
1549	22 
1550	18 
1551	4 
1552	15 
1553	7 
1554	3 
1555	13 
1556	15 
1557	4 
1558	17 
1559	1 
1560	21 
1561	3 
1562	1 
1563	14 
1564	2 
1565	18 
1566	5 
1567	5 
1568	15 
1569	19 
1570	15 
1571	7 
1572	5 
1573	22 
1574	21 
1575	6 
1576	7 
1577	15 
1578	6 
1579	5 
1580	18 
1581	16 
1582	10 
1583	10 
1584	11 
1585	7 
1586	21 
1587	19 
1588	5 
1589	18 
1590	6 
1591	5 
1592	21 
1593	21 
1594	5 
1595	19 
1596	8 
1597	13 
1598	17 
1599	9 
1600	18 
1601	14 
1602	1 
1603	19 
1604	17 
1605	11 
1606	5 
1607	20 
1608	4 
1609	19 
1610	14 
1611	20 
1612	12 
1613	9 
1614	17 
1615	2 
1616	15 
1617	7 
1618	4 
1619	19 
1620	22 
1621	3 
1622	15 
1623	1 
1624	6 
1625	6 
1626	14 
1627	17 
1628	18 
1629	13 
1630	6 
1631	5 
1632	15 
1633	16 
1634	5 
1635	8 
1636	14 
1637	15 
1638	5 
1639	2 
1640	9 
1641	3 
1642	1 
1643	15 
1644	8 
1645	8 
1646	14 
1647	9 
1648	10 
1649	18 
1650	13 
1651	12 
1652	15 
1653	1 
1654	3 
1655	14 
1656	21 
1657	7 
1658	4 
1659	5 
1660	21 
1661	3 
1662	10 
1663	3 
1664	7 
1665	7 
1666	9 
1667	22 
1668	7 
1669	9 
1670	5 
1671	17 
1672	1 
1673	9 
1674	8 
1675	5 
1676	6 
1677	15 
1678	5 
1679	10 
1680	5 
1681	4 
1682	9 
1683	13 
1684	3 
1685	11 
1686	10 
1687	14 
1688	13 
1689	5 
1690	9 
1691	9 
1692	3 
1693	4 
1694	6 
1695	11 
1696	18 
1697	18 
1698	4 
1699	22 
1700	17 
1701	2 
1702	10 
1703	7 
1704	15 
1705	4 
1706	3 
1707	4 
1708	15 
1709	18 
1710	15 
1711	7 
1712	8 
1713	21 
1714	18 
1715	16 
1716	5 
1717	5 
1718	9 
1719	9 
1720	10 
1721	3 
1722	7 
1723	17 
1724	10 
1725	7 
1726	8 
1727	6 
1728	7 
1729	17 
1730	15 
1731	15 
1732	13 
1733	11 
1734	5 
1735	10 
1736	21 
1737	6 
1738	21 
1739	15 
1740	22 
1741	16 
1742	6 
1743	20 
1744	3 
1745	22 
1746	9 
1747	9 
1748	14 
1749	22 
1750	5 
1751	6 
1752	15 
1753	20 
1754	9 
1755	22 
1756	10 
1757	13 
1758	8 
1759	21 
1760	7 
1761	18 
1762	16 
1763	19 
1764	15 
1765	3 
1766	9 
1767	5 
1768	21 
1769	14 
1770	6 
1771	5 
1772	22 
1773	7 
1774	2 
1775	11 
1776	6 
1777	21 
1778	21 
1779	17 
1780	10 
1781	17 
1782	7 
1783	5 
1784	15 
1785	10 
1786	3 
1787	9 
1788	6 
1789	7 
1790	7 
1791	21 
1792	9 
1793	3 
1794	8 
1795	22 
1796	12 
1797	14 
1798	22 
1799	12 
1800	1 
1801	17 
1802	15 
1803	19 
1804	8 
1805	11 
1806	21 
1807	17 
1808	14 
1809	9 
1810	7 
1811	4 
1812	21 
1813	11 
1814	7 
1815	7 
1816	5 
1817	5 
1818	15 
1819	18 
1820	2 
1821	8 
1822	15 
1823	6 
1824	6 
1825	22 
1826	5 
1827	6 
1828	9 
1829	5 
1830	10 
1831	3 
1832	21 
1833	5 
1834	3 
1835	22 
1836	4 
1837	17 
1838	18 
1839	9 
1840	8 
1841	15 
1842	1 
1843	10 
1844	18 
1845	3 
1846	6 
1847	9 
1848	10 
1849	10 
1850	18 
1851	7 
1852	3 
1853	4 
1854	7 
1855	16 
1856	5 
1857	10 
1858	6 
1859	9 
1860	7 
1861	4 
1862	11 
1863	6 
1864	20 
1865	7 
1866	3 
1867	15 
1868	21 
1869	20 
1870	5 
1871	18 
1872	9 
1873	15 
1874	11 
1875	7 
1876	5 
1877	9 
1878	1 
1879	14 
1880	1 
1881	9 
1882	22 
1883	10 
1884	17 
1885	13 
1886	5 
1887	10 
1888	21 
1889	6 
1890	5 
1891	9 
1892	13 
1893	18 
1894	15 
1895	2 
1896	13 
1897	2 
1898	19 
1899	12 
1900	14 
1901	2 
1902	4 
1903	22 
1904	9 
1905	11 
1906	21 
1907	6 
1908	7 
1909	21 
1910	7 
1911	8 
1912	9 
1913	7 
1914	22 
1915	16 
1916	3 
1917	3 
1918	21 
1919	20 
1920	3 
1921	5 
1922	17 
1923	5 
1924	6 
1925	1 
1926	5 
1927	17 
1928	7 
1929	7 
1930	6 
1931	5 
1932	22 
1933	1 
1934	15 
1935	7 
1936	7 
1937	15 
1938	5 
1939	19 
1940	2 
1941	2 
1942	19 
1943	12 
1944	2 
1945	7 
1946	6 
1947	9 
1948	2 
1949	10 
1950	16 
1951	21 
1952	9 
1953	22 
1954	9 
1955	4 
1956	22 
1957	9 
1958	10 
1959	2 
1960	8 
1961	17 
1962	2 
1963	6 
1964	6 
1965	3 
1966	3 
1967	1 
1968	21 
1969	2 
1970	21 
1971	14 
1972	10 
1973	22 
1974	2 
1975	1 
1976	2 
1977	7 
1978	22 
1979	22 
1980	3 
1981	19 
1982	3 
1983	7 
1984	8 
1985	15 
1986	10 
1987	15 
1988	1 
1989	7 
1990	9 
1991	9 
1992	4 
1993	10 
1994	7 
1995	9 
1996	4 
1997	9 
1998	13 
1999	9 
2000	19 
2001	15 
2002	7 
2003	1 
2004	10 
2005	5 
2006	4 
2007	5 
2008	9 
2009	17 
2010	18 
2011	21 
2012	12 
2013	16 
2014	4 
2015	21 
2016	13 
2017	2 
2018	22 
2019	16 
2020	6 
2021	14 
2022	4 
2023	5 
2024	21 
2025	21 
2026	10 
2027	9 
2028	7 
2029	22 
2030	5 
2031	21 
2032	13 
2033	17 
2034	9 
2035	4 
2036	19 
2037	3 
2038	21 
2039	3 
2040	7 
2041	4 
2042	5 
2043	2 
2044	9 
2045	7 
2046	16 
2047	3 
2048	17 
2049	15 
2050	14 
2051	10 
2052	15 
2053	5 
2054	14 
2055	10 
2056	14 
2057	21 
2058	6 
2059	9 
2060	7 
2061	14 
2062	15 
2063	6 
2064	1 
2065	9 
2066	3 
2067	7 
2068	16 
2069	12 
2070	18 
2071	22 
2072	15 
2073	18 
2074	2 
2075	15 
2076	7 
2077	9 
2078	5 
2079	20 
2080	7 
2081	6 
2082	5 
2083	18 
2084	7 
2085	10 
2086	2 
2087	5 
2088	11 
2089	21 
2090	6 
2091	6 
2092	15 
2093	9 
2094	13 
2095	2 
2096	6 
2097	17 
2098	16 
2099	11 
2100	2 
2101	6 
2102	21 
2103	15 
2104	15 
2105	7 
2106	6 
2107	11 
2108	2 
2109	6 
2110	15 
2111	12 
2112	16 
2113	17 
2114	9 
2115	12 
2116	7 
2117	6 
2118	4 
2119	10 
2120	22 
2121	9 
2122	22 
2123	21 
2124	9 
2125	12 
2126	20 
2127	13 
2128	2 
2129	22 
2130	20 
2131	5 
2132	3 
2133	15 
2134	2 
2135	7 
2136	21 
2137	10 
2138	6 
2139	18 
2140	11 
2141	10 
2142	12 
2143	15 
2144	9 
2145	13 
2146	20 
2147	5 
2148	15 
2149	18 
2150	6 
2151	17 
2152	18 
2153	12 
2154	22 
2155	16 
2156	22 
2157	15 
2158	10 
2159	10 
2160	6 
2161	2 
2162	5 
2163	7 
2164	4 
2165	9 
2166	15 
2167	5 
2168	5 
2169	16 
2170	13 
2171	17 
2172	21 
2173	17 
2174	7 
2175	9 
2176	8 
2177	15 
2178	9 
2179	18 
2180	7 
2181	9 
2182	3 
2183	19 
2184	22 
2185	17 
2186	8 
2187	14 
2188	9 
2189	9 
2190	14 
2191	16 
2192	22 
2193	7 
2194	20 
2195	17 
2196	5 
2197	13 
2198	18 
2199	16 
2200	20 
2201	10 
2202	14 
2203	21 
2204	15 
2205	6 
2206	21 
2207	8 
2208	12 
2209	22 
2210	7 
2211	18 
2212	16 
2213	22 
2214	5 
2215	14 
2216	4 
2217	16 
2218	11 
2219	2 
2220	9 
2221	15 
2222	10 
2223	19 
2224	5 
2225	18 
2226	9 
2227	5 
2228	8 
2229	4 
2230	14 
2231	5 
2232	5 
2233	7 
2234	10 
2235	2 
2236	5 
2237	15 
2238	8 
2239	5 
2240	7 
2241	4 
2242	8 
2243	10 
2244	15 
2245	18 
2246	13 
2247	19 
2248	18 
2249	17 
2250	7 
2251	19 
2252	8 
2253	13 
2254	18 
2255	5 
2256	15 
2257	9 
2258	3 
2259	5 
2260	15 
2261	10 
2262	1 
2263	10 
2264	20 
2265	16 
2266	7 
2267	3 
2268	6 
2269	5 
2270	6 
2271	16 
2272	14 
2273	7 
2274	19 
2275	1 
2276	21 
2277	3 
2278	6 
2279	5 
2280	18 
2281	16 
2282	2 
2283	14 
2284	3 
2285	3 
2286	3 
2287	5 
2288	22 
2289	22 
2290	1 
2291	7 
2292	6 
2293	18 
2294	16 
2295	22 
2296	17 
2297	10 
2298	15 
2299	5 
2300	6 
2301	15 
2302	16 
2303	22 
2304	9 
2305	18 
2306	14 
2307	6 
2308	2 
2309	6 
2310	9 
2311	16 
2312	2 
2313	14 
2314	6 
2315	12 
2316	22 
2317	20 
2318	14 
2319	14 
2320	10 
2321	2 
2322	9 
2323	15 
2324	6 
2325	4 
2326	5 
2327	6 
2328	21 
2329	15 
2330	19 
2331	2 
2332	9 
2333	21 
2334	18 
2335	15 
2336	15 
2337	9 
2338	8 
2339	6 
2340	15 
2341	9 
2342	7 
2343	21 
2344	3 
2345	10 
2346	3 
2347	1 
2348	17 
2349	18 
2350	15 
2351	14 
2352	8 
2353	15 
2354	11 
2355	15 
2356	5 
2357	1 
2358	8 
2359	16 
2360	4 
2361	19 
2362	18 
2363	7 
2364	1 
2365	19 
2366	13 
2367	5 
2368	6 
2369	16 
2370	13 
2371	9 
2372	4 
2373	4 
2374	3 
2375	22 
2376	4 
2377	7 
2378	19 
2379	6 
2380	16 
2381	7 
2382	1 
2383	7 
2384	8 
2385	10 
2386	18 
2387	7 
2388	17 
2389	19 
2390	18 
2391	21 
2392	17 
2393	10 
2394	10 
2395	4 
2396	15 
2397	6 
2398	11 
2399	19 
2400	5 
2401	15 
2402	2 
2403	17 
2404	9 
2405	17 
2406	16 
2407	13 
2408	18 
2409	11 
2410	5 
2411	19 
2412	6 
2413	7 
2414	16 
2415	9 
2416	5 
2417	5 
2418	21 
2419	6 
2420	9 
2421	17 
2422	9 
2423	7 
2424	15 
2425	7 
2426	17 
2427	21 
2428	22 
2429	10 
2430	5 
2431	9 
2432	14 
2433	8 
2434	12 
2435	21 
2436	20 
2437	9 
2438	5 
2439	1 
2440	22 
2441	14 
2442	20 
2443	2 
2444	7 
2445	12 
2446	4 
2447	9 
2448	7 
2449	5 
2450	17 
2451	7 
2452	5 
2453	15 
2454	16 
2455	17 
2456	7 
2457	9 
2458	8 
2459	9 
2460	5 
2461	4 
2462	22 
2463	15 
2464	7 
2465	3 
2466	16 
2467	17 
2468	20 
2469	19 
2470	6 
2471	15 
2472	7 
2473	7 
2474	6 
2475	9 
2476	13 
2477	7 
2478	21 
2479	11 
2480	17 
2481	18 
2482	16 
2483	10 
2484	20 
2485	9 
2486	18 
2487	12 
2488	18 
2489	2 
2490	8 
2491	6 
2492	9 
2493	19 
2494	6 
2495	5 
2496	9 
2497	5 
2498	8 
2499	20 
